Record #:  3,
Notes :,
Siri-60-sec data,
,
6/2/20225:25:34 PMRecord #:,3
Notes :,
Siri-60-sec data,
,
6/2/20225:25:34 PM,
Volts Data,
,
CH1	CH2,
-5.893216E-3	-4.771605E-3,
-5.919635E-3	-4.771717E-3,
-5.948246E-3	-4.772142E-3,
-5.978934E-3	-4.772946E-3,
-6.011568E-3	-4.774131E-3,
-6.045945E-3	-4.775673E-3,
-6.081864E-3	-4.777506E-3,
-6.119058E-3	-4.779562E-3,
-6.157257E-3	-4.781708E-3,
-6.196171E-3	-4.783876E-3,
-6.235532E-3	-4.785955E-3,
-6.275050E-3	-4.787788E-3,
-6.314456E-3	-4.789375E-3,
-6.353527E-3	-4.790604E-3,
-6.392062E-3	-4.791476E-3,
-6.429926E-3	-4.792035E-3,
-6.467029E-3	-4.792280E-3,
-6.503284E-3	-4.792325E-3,
-6.538667E-3	-4.792258E-3,
-6.573223E-3	-4.792191E-3,
-6.606929E-3	-4.792191E-3,
-6.639853E-3	-4.792370E-3,
-6.671950E-3	-4.792817E-3,
-6.703287E-3	-4.793555E-3,
-6.733820E-3	-4.794605E-3,
-6.763503E-3	-4.795924E-3,
-6.792247E-3	-4.797511E-3,
-6.819941E-3	-4.799232E-3,
-6.846473E-3	-4.800998E-3,
-6.871685E-3	-4.802719E-3,
-6.895445E-3	-4.804283E-3,
-6.917618E-3	-4.805602E-3,
-6.938115E-3	-4.806586E-3,
-6.956801E-3	-4.807189E-3,
-6.973654E-3	-4.807413E-3,
-6.988697E-3	-4.807256E-3,
-7.001929E-3	-4.806809E-3,
-7.013462E-3	-4.806116E-3,
-7.023409E-3	-4.805289E-3,
-7.031880E-3	-4.804440E-3,
-7.039033E-3	-4.803680E-3,
-7.045045E-3	-4.803076E-3,
-7.050008E-3	-4.802741E-3,
-7.054098E-3	-4.802674E-3,
-7.057361E-3	-4.802942E-3,
-7.059887E-3	-4.803501E-3,
-7.061653E-3	-4.804306E-3,
-7.062681E-3	-4.805267E-3,
-7.062927E-3	-4.806295E-3,
-7.062346E-3	-4.807279E-3,
-7.060826E-3	-4.808128E-3,
-7.058345E-3	-4.808731E-3,
-7.054836E-3	-4.809022E-3,
-7.050298E-3	-4.808955E-3,
-7.044733E-3	-4.808553E-3,
-7.038184E-3	-4.807770E-3,
-7.030740E-3	-4.806742E-3,
-7.022515E-3	-4.805490E-3,
-7.013664E-3	-4.804149E-3,
-7.004343E-3	-4.802808E-3,
-6.994732E-3	-4.801579E-3,
-6.984986E-3	-4.800551E-3,
-6.975263E-3	-4.799835E-3,
-6.965697E-3	-4.799433E-3,
-6.956354E-3	-4.799366E-3,
-6.947346E-3	-4.799634E-3,
-6.938651E-3	-4.800193E-3,
-6.930225E-3	-4.800931E-3,
-6.922066E-3	-4.801780E-3,
-6.914064E-3	-4.802629E-3,
-6.906152E-3	-4.803345E-3,
-6.898262E-3	-4.803859E-3,
-6.890282E-3	-4.804105E-3,
-6.882191E-3	-4.804015E-3,
-6.873965E-3	-4.803590E-3,
-6.865628E-3	-4.802853E-3,
-6.857224E-3	-4.801869E-3,
-6.848820E-3	-4.800685E-3,
-6.840572E-3	-4.799433E-3,
-6.832570E-3	-4.798181E-3,
-6.824970E-3	-4.797086E-3,
-6.817885E-3	-4.796192E-3,
-6.811403E-3	-4.795611E-3,
-6.805658E-3	-4.795365E-3,
-6.800696E-3	-4.795477E-3,
-6.796494E-3	-4.795924E-3,
-6.793052E-3	-4.796639E-3,
-6.790325E-3	-4.797556E-3,
-6.788179E-3	-4.798584E-3,
-6.786503E-3	-4.799590E-3,
-6.785206E-3	-4.800461E-3,
-6.784156E-3	-4.801154E-3,
-6.783217E-3	-4.801556E-3,
-6.782345E-3	-4.801624E-3,
-6.781451E-3	-4.801355E-3,
-6.780513E-3	-4.800752E-3,
-6.779596E-3	-4.799902E-3,
-6.778702E-3	-4.798852E-3,
-6.777942E-3	-4.797712E-3,
-6.777383E-3	-4.796594E-3,
-6.777160E-3	-4.795611E-3,
-6.777361E-3	-4.794806E-3,
-6.778076E-3	-4.794315E-3,
-6.779350E-3	-4.794158E-3,
-6.781228E-3	-4.794315E-3,
-6.783709E-3	-4.794829E-3,
-6.786726E-3	-4.795589E-3,
-6.790213E-3	-4.796550E-3,
-6.794080E-3	-4.797578E-3,
-6.798171E-3	-4.798584E-3,
-6.802350E-3	-4.799478E-3,
-6.806485E-3	-4.800148E-3,
-6.810486E-3	-4.800506E-3,
-6.814241E-3	-4.800551E-3,
-6.817684E-3	-4.800238E-3,
-6.820835E-3	-4.799590E-3,
-6.823651E-3	-4.798651E-3,
-6.826222E-3	-4.797533E-3,
-6.828636E-3	-4.796326E-3,
-6.830983E-3	-4.795142E-3,
-6.833352E-3	-4.794069E-3,
-6.835856E-3	-4.793175E-3,
-6.838605E-3	-4.792593E-3,
-6.841622E-3	-4.792325E-3,
-6.844997E-3	-4.792415E-3,
-6.848708E-3	-4.792795E-3,
-6.852709E-3	-4.793465E-3,
-6.856933E-3	-4.794315E-3,
-6.861269E-3	-4.795253E-3,
-6.865606E-3	-4.796147E-3,
-6.869830E-3	-4.796952E-3,
-6.873809E-3	-4.797511E-3,
-6.877430E-3	-4.797801E-3,
-6.880626E-3	-4.797734E-3,
-6.883353E-3	-4.797354E-3,
-6.885566E-3	-4.796639E-3,
-6.887332E-3	-4.795656E-3,
-6.888717E-3	-4.794516E-3,
-6.889790E-3	-4.793264E-3,
-6.890662E-3	-4.792057E-3,
-6.891467E-3	-4.790962E-3,
-6.892316E-3	-4.790112E-3,
-6.893300E-3	-4.789531E-3,
-6.894529E-3	-4.789308E-3,
-6.896004E-3	-4.789419E-3,
-6.897770E-3	-4.789867E-3,
-6.899804E-3	-4.790582E-3,
-6.902017E-3	-4.791476E-3,
-6.904341E-3	-4.792482E-3,
-6.906644E-3	-4.793465E-3,
-6.908812E-3	-4.794315E-3,
-6.910756E-3	-4.794963E-3,
-6.912343E-3	-4.795320E-3,
-6.913550E-3	-4.795343E-3,
-6.914288E-3	-4.795007E-3,
-6.914601E-3	-4.794359E-3,
-6.914467E-3	-4.793465E-3,
-6.914020E-3	-4.792370E-3,
-6.913304E-3	-4.791208E-3,
-6.912477E-3	-4.790068E-3,
-6.911628E-3	-4.789062E-3,
-6.910890E-3	-4.788257E-3,
-6.910399E-3	-4.787765E-3,
-6.910175E-3	-4.787609E-3,
-6.910309E-3	-4.787810E-3,
-6.910823E-3	-4.788347E-3,
-6.911650E-3	-4.789129E-3,
-6.912746E-3	-4.790135E-3,
-6.914042E-3	-4.791230E-3,
-6.915383E-3	-4.792280E-3,
-6.916702E-3	-4.793242E-3,
-6.917842E-3	-4.793979E-3,
-6.918736E-3	-4.794426E-3,
-6.919295E-3	-4.794560E-3,
-6.919496E-3	-4.794337E-3,
-6.919317E-3	-4.793823E-3,
-6.918803E-3	-4.793018E-3,
-6.917998E-3	-4.792057E-3,
-6.917037E-3	-4.791006E-3,
-6.915987E-3	-4.789978E-3,
-6.915025E-3	-4.789062E-3,
-6.914221E-3	-4.788391E-3,
-6.913707E-3	-4.788011E-3,
-6.913550E-3	-4.787967E-3,
-6.913774E-3	-4.788257E-3,
-6.914422E-3	-4.788883E-3,
-6.915450E-3	-4.789777E-3,
-6.916791E-3	-4.790872E-3,
-6.918356E-3	-4.792035E-3,
-6.920032E-3	-4.793175E-3,
-6.921686E-3	-4.794203E-3,
-6.923206E-3	-4.795007E-3,
-6.924503E-3	-4.795521E-3,
-6.925508E-3	-4.795700E-3,
-6.926134E-3	-4.795521E-3,
-6.926425E-3	-4.795052E-3,
-6.926380E-3	-4.794292E-3,
-6.926090E-3	-4.793376E-3,
-6.925620E-3	-4.792370E-3,
-6.925106E-3	-4.791386E-3,
-6.924637E-3	-4.790537E-3,
-6.924368E-3	-4.789889E-3,
-6.924346E-3	-4.789554E-3,
-6.924681E-3	-4.789531E-3,
-6.925419E-3	-4.789867E-3,
-6.926559E-3	-4.790537E-3,
-6.928034E-3	-4.791453E-3,
-6.929822E-3	-4.792571E-3,
-6.931812E-3	-4.793756E-3,
-6.933868E-3	-4.794896E-3,
-6.935902E-3	-4.795924E-3,
-6.937757E-3	-4.796728E-3,
-6.939389E-3	-4.797220E-3,
-6.940663E-3	-4.797377E-3,
-6.941557E-3	-4.797176E-3,
-6.942071E-3	-4.796661E-3,
-6.942227E-3	-4.795857E-3,
-6.942116E-3	-4.794873E-3,
-6.941780E-3	-4.793823E-3,
-6.941378E-3	-4.792750E-3,
-6.941020E-3	-4.791833E-3,
-6.940797E-3	-4.791096E-3,
-6.940842E-3	-4.790649E-3,
-6.941199E-3	-4.790537E-3,
-6.941915E-3	-4.790761E-3,
-6.943032E-3	-4.791297E-3,
-6.944463E-3	-4.792079E-3,
-6.946184E-3	-4.793040E-3,
-6.948084E-3	-4.794069E-3,
-6.950051E-3	-4.795052E-3,
-6.951973E-3	-4.795901E-3,
-6.953716E-3	-4.796527E-3,
-6.955191E-3	-4.796863E-3,
-6.956331E-3	-4.796840E-3,
-6.957091E-3	-4.796483E-3,
-6.957449E-3	-4.795790E-3,
-6.957449E-3	-4.794851E-3,
-6.957181E-3	-4.793711E-3,
-6.956711E-3	-4.792482E-3,
-6.956175E-3	-4.791275E-3,
-6.955683E-3	-4.790202E-3,
-6.955348E-3	-4.789352E-3,
-6.955259E-3	-4.788771E-3,
-6.955504E-3	-4.788548E-3,
-6.956153E-3	-4.788660E-3,
-6.957158E-3	-4.789107E-3,
-6.958544E-3	-4.789799E-3,
-6.960198E-3	-4.790694E-3,
-6.962053E-3	-4.791677E-3,
-6.963976E-3	-4.792638E-3,
-6.965853E-3	-4.793465E-3,
-6.967574E-3	-4.794069E-3,
-6.969050E-3	-4.794404E-3,
-6.970190E-3	-4.794404E-3,
-6.970949E-3	-4.794046E-3,
-6.971329E-3	-4.793420E-3,
-6.971374E-3	-4.792504E-3,
-6.971128E-3	-4.791431E-3,
-6.970726E-3	-4.790314E-3,
-6.970234E-3	-4.789196E-3,
-6.969810E-3	-4.788235E-3,
-6.969541E-3	-4.787520E-3,
-6.969541E-3	-4.787095E-3,
-6.969877E-3	-4.787005E-3,
-6.970592E-3	-4.787274E-3,
-6.971709E-3	-4.787877E-3,
-6.973162E-3	-4.788749E-3,
-6.974906E-3	-4.789799E-3,
-6.976850E-3	-4.790939E-3,
-6.978862E-3	-4.792057E-3,
-6.980807E-3	-4.793063E-3,
-6.982617E-3	-4.793845E-3,
-6.984159E-3	-4.794337E-3,
-6.985366E-3	-4.794493E-3,
-6.986193E-3	-4.794292E-3,
-6.986640E-3	-4.793800E-3,
-6.986730E-3	-4.793063E-3,
-6.986573E-3	-4.792146E-3,
-6.986193E-3	-4.791141E-3,
-6.985769E-3	-4.790179E-3,
-6.985389E-3	-4.789352E-3,
-6.985165E-3	-4.788749E-3,
-6.985210E-3	-4.788458E-3,
-6.985590E-3	-4.788503E-3,
-6.986350E-3	-4.788883E-3,
-6.987490E-3	-4.789598E-3,
-6.988965E-3	-4.790559E-3,
-6.990753E-3	-4.791722E-3,
-6.992698E-3	-4.792951E-3,
-6.994709E-3	-4.794136E-3,
-6.996676E-3	-4.795186E-3,
-6.998487E-3	-4.796013E-3,
-7.000029E-3	-4.796550E-3,
-7.001214E-3	-4.796728E-3,
-7.002041E-3	-4.796550E-3,
-7.002465E-3	-4.796058E-3,
-7.002532E-3	-4.795298E-3,
-7.002331E-3	-4.794359E-3,
-7.001929E-3	-4.793309E-3,
-7.001460E-3	-4.792280E-3,
-7.001035E-3	-4.791386E-3,
-7.000767E-3	-4.790694E-3,
-7.000744E-3	-4.790291E-3,
-7.001035E-3	-4.790179E-3,
-7.001705E-3	-4.790425E-3,
-7.002756E-3	-4.790962E-3,
-7.004142E-3	-4.791744E-3,
-7.005796E-3	-4.792683E-3,
-7.007629E-3	-4.793666E-3,
-7.009506E-3	-4.794605E-3,
-7.011317E-3	-4.795387E-3,
-7.012948E-3	-4.795924E-3,
-7.014312E-3	-4.796147E-3,
-7.015295E-3	-4.796013E-3,
-7.015899E-3	-4.795499E-3,
-7.016100E-3	-4.794650E-3,
-7.015944E-3	-4.793510E-3,
-7.015474E-3	-4.792191E-3,
-7.014804E-3	-4.790761E-3,
-7.014066E-3	-4.789330E-3,
-7.013328E-3	-4.788034E-3,
-7.012747E-3	-4.786916E-3,
-7.012412E-3	-4.786089E-3,
-7.012390E-3	-4.785553E-3,
-7.012725E-3	-4.785351E-3,
-7.013418E-3	-4.785463E-3,
-7.014424E-3	-4.785776E-3,
-7.015675E-3	-4.786246E-3,
-7.017061E-3	-4.786782E-3,
-7.018469E-3	-4.787229E-3,
-7.019810E-3	-4.787497E-3,
-7.020906E-3	-4.787520E-3,
-7.021710E-3	-4.787207E-3,
-7.022113E-3	-4.786514E-3,
-7.022068E-3	-4.785441E-3,
-7.021599E-3	-4.784010E-3,
-7.020727E-3	-4.782267E-3,
-7.019520E-3	-4.780322E-3,
-7.018067E-3	-4.778266E-3,
-7.016480E-3	-4.776210E-3,
-7.014893E-3	-4.774220E-3,
-7.013395E-3	-4.772410E-3,
-7.012077E-3	-4.770845E-3,
-7.011026E-3	-4.769571E-3,
-7.010289E-3	-4.768565E-3,
-7.009842E-3	-4.767805E-3,
-7.009663E-3	-4.767247E-3,
-7.009663E-3	-4.766777E-3,
-7.009730E-3	-4.766285E-3,
-7.009774E-3	-4.765660E-3,
-7.009663E-3	-4.764810E-3,
-7.009260E-3	-4.763603E-3,
-7.008478E-3	-4.761972E-3,
-7.007204E-3	-4.759893E-3,
-7.005438E-3	-4.757322E-3,
-7.003136E-3	-4.754305E-3,
-7.000320E-3	-4.750863E-3,
-6.997101E-3	-4.747085E-3,
-6.993525E-3	-4.743084E-3,
-6.989725E-3	-4.738927E-3,
-6.985791E-3	-4.734725E-3,
-6.981857E-3	-4.730567E-3,
-6.977990E-3	-4.726499E-3,
-6.974280E-3	-4.722565E-3,
-6.970748E-3	-4.718766E-3,
-6.967396E-3	-4.715078E-3,
-6.964177E-3	-4.711412E-3,
-6.961025E-3	-4.707702E-3,
-6.957851E-3	-4.703835E-3,
-6.954521E-3	-4.699677E-3,
-6.950945E-3	-4.695162E-3,
-6.946966E-3	-4.690200E-3,
-6.942496E-3	-4.684679E-3,
-6.937489E-3	-4.678600E-3,
-6.931901E-3	-4.671916E-3,
-6.925710E-3	-4.664697E-3,
-6.919004E-3	-4.656985E-3,
-6.911807E-3	-4.648849E-3,
-6.904252E-3	-4.640445E-3,
-6.896473E-3	-4.631840E-3,
-6.888561E-3	-4.623145E-3,
-6.880671E-3	-4.614495E-3,
-6.872892E-3	-4.605912E-3,
-6.865315E-3	-4.597485E-3,
-6.857984E-3	-4.589215E-3,
-6.850921E-3	-4.581079E-3,
-6.844103E-3	-4.573055E-3,
-6.837465E-3	-4.565030E-3,
-6.830916E-3	-4.556939E-3,
-6.824344E-3	-4.548669E-3,
-6.817661E-3	-4.540153E-3,
-6.810777E-3	-4.531324E-3,
-6.803602E-3	-4.522093E-3,
-6.796047E-3	-4.512481E-3,
-6.788112E-3	-4.502445E-3,
-6.779820E-3	-4.492097E-3,
-6.771192E-3	-4.481457E-3,
-6.762363E-3	-4.470661E-3,
-6.753400E-3	-4.459821E-3,
-6.744459E-3	-4.449047E-3,
-6.735653E-3	-4.438497E-3,
-6.727137E-3	-4.428238E-3,
-6.719001E-3	-4.418358E-3,
-6.711356E-3	-4.408948E-3,
-6.704226E-3	-4.400007E-3,
-6.697655E-3	-4.391536E-3,
-6.691620E-3	-4.383467E-3,
-6.686032E-3	-4.375778E-3,
-6.680846E-3	-4.368335E-3,
-6.675951E-3	-4.361071E-3,
-6.671213E-3	-4.353873E-3,
-6.666563E-3	-4.346699E-3,
-6.661870E-3	-4.339479E-3,
-6.657131E-3	-4.332192E-3,
-6.652258E-3	-4.324839E-3,
-6.647296E-3	-4.317462E-3,
-6.642267E-3	-4.310131E-3,
-6.637260E-3	-4.302956E-3,
-6.632388E-3	-4.296027E-3,
-6.627761E-3	-4.289478E-3,
-6.623514E-3	-4.283421E-3,
-6.619714E-3	-4.277922E-3,
-6.616518E-3	-4.273072E-3,
-6.613992E-3	-4.268937E-3,
-6.612159E-3	-4.265495E-3,
-6.611019E-3	-4.262745E-3,
-6.610528E-3	-4.260600E-3,
-6.610639E-3	-4.259013E-3,
-6.611243E-3	-4.257850E-3,
-6.612204E-3	-4.257001E-3,
-6.613411E-3	-4.256397E-3,
-6.614752E-3	-4.255928E-3,
-6.616116E-3	-4.255503E-3,
-6.617434E-3	-4.255123E-3,
-6.618664E-3	-4.254721E-3,
-6.619781E-3	-4.254386E-3,
-6.620832E-3	-4.254140E-3,
-6.621882E-3	-4.254051E-3,
-6.623000E-3	-4.254229E-3,
-6.624341E-3	-4.254788E-3,
-6.625950E-3	-4.255794E-3,
-6.627984E-3	-4.257359E-3,
-6.630510E-3	-4.259504E-3,
-6.633572E-3	-4.262276E-3,
-6.637238E-3	-4.265696E-3,
-6.641462E-3	-4.269674E-3,
-6.646201E-3	-4.274189E-3,
-6.651387E-3	-4.279107E-3,
-6.656907E-3	-4.284337E-3,
-6.662652E-3	-4.289746E-3,
-6.668441E-3	-4.295222E-3,
-6.674185E-3	-4.300654E-3,
-6.679773E-3	-4.305974E-3,
-6.685115E-3	-4.311137E-3,
-6.690145E-3	-4.316121E-3,
-6.694905E-3	-4.320949E-3,
-6.699376E-3	-4.325643E-3,
-6.703645E-3	-4.330292E-3,
-6.707780E-3	-4.335009E-3,
-6.711893E-3	-4.339859E-3,
-6.716117E-3	-4.344933E-3,
-6.720521E-3	-4.350320E-3,
-6.725214E-3	-4.356064E-3,
-6.730266E-3	-4.362211E-3,
-6.735697E-3	-4.368737E-3,
-6.741509E-3	-4.375599E-3,
-6.747633E-3	-4.382752E-3,
-6.754026E-3	-4.390083E-3,
-6.760530E-3	-4.397482E-3,
-6.767079E-3	-4.404813E-3,
-6.773539E-3	-4.412010E-3,
-6.779775E-3	-4.418939E-3,
-6.785676E-3	-4.425533E-3,
-6.791174E-3	-4.431747E-3,
-6.796248E-3	-4.437581E-3,
-6.800875E-3	-4.443035E-3,
-6.805100E-3	-4.448198E-3,
-6.808989E-3	-4.453115E-3,
-6.812632E-3	-4.457921E-3,
-6.816164E-3	-4.462682E-3,
-6.819673E-3	-4.467510E-3,
-6.823294E-3	-4.472494E-3,
-6.827094E-3	-4.477680E-3,
-6.831184E-3	-4.483134E-3,
-6.835565E-3	-4.488833E-3,
-6.840236E-3	-4.494734E-3,
-6.845199E-3	-4.500791E-3,
-6.850339E-3	-4.506916E-3,
-6.855570E-3	-4.512995E-3,
-6.860778E-3	-4.518919E-3,
-6.865829E-3	-4.524574E-3,
-6.870657E-3	-4.529893E-3,
-6.875105E-3	-4.534811E-3,
-6.879151E-3	-4.539259E-3,
-6.882749E-3	-4.543260E-3,
-6.885879E-3	-4.546836E-3,
-6.888628E-3	-4.550055E-3,
-6.891020E-3	-4.552983E-3,
-6.893188E-3	-4.555777E-3,
-6.895244E-3	-4.558481E-3,
-6.897323E-3	-4.561253E-3,
-6.899491E-3	-4.564136E-3,
-6.901905E-3	-4.567243E-3,
-6.904632E-3	-4.570596E-3,
-6.907672E-3	-4.574195E-3,
-6.911047E-3	-4.578039E-3,
-6.914735E-3	-4.582040E-3,
-6.918646E-3	-4.586130E-3,
-6.922692E-3	-4.590198E-3,
-6.926760E-3	-4.594155E-3,
-6.930716E-3	-4.597887E-3,
-6.934471E-3	-4.601307E-3,
-6.937936E-3	-4.604369E-3,
-6.941020E-3	-4.607029E-3,
-6.943680E-3	-4.609287E-3,
-6.945960E-3	-4.611164E-3,
-6.947882E-3	-4.612729E-3,
-6.949514E-3	-4.614070E-3,
-6.950967E-3	-4.615322E-3,
-6.952353E-3	-4.616551E-3,
-6.953806E-3	-4.617870E-3,
-6.955437E-3	-4.619390E-3,
-6.957315E-3	-4.621156E-3,
-6.959550E-3	-4.623234E-3,
-6.962165E-3	-4.625604E-3,
-6.965160E-3	-4.628241E-3,
-6.968468E-3	-4.631080E-3,
-6.972067E-3	-4.634075E-3,
-6.975822E-3	-4.637070E-3,
-6.979622E-3	-4.639976E-3,
-6.983377E-3	-4.642703E-3,
-6.986931E-3	-4.645184E-3,
-6.990194E-3	-4.647307E-3,
-6.993122E-3	-4.649073E-3,
-6.995648E-3	-4.650459E-3,
-6.997794E-3	-4.651509E-3,
-6.999604E-3	-4.652292E-3,
-7.001147E-3	-4.652873E-3,
-7.002488E-3	-4.653409E-3,
-7.003807E-3	-4.653946E-3,
-7.005170E-3	-4.654616E-3,
-7.006712E-3	-4.655533E-3,
-7.008500E-3	-4.656717E-3,
-7.010646E-3	-4.658237E-3,
-7.013172E-3	-4.660092E-3,
-7.016078E-3	-4.662238E-3,
-7.019296E-3	-4.664652E-3,
-7.022783E-3	-4.667222E-3,
-7.026426E-3	-4.669838E-3,
-7.030115E-3	-4.672408E-3,
-7.033713E-3	-4.674822E-3,
-7.037133E-3	-4.676990E-3,
-7.040240E-3	-4.678868E-3,
-7.042989E-3	-4.680410E-3,
-7.045358E-3	-4.681595E-3,
-7.047325E-3	-4.682466E-3,
-7.048935E-3	-4.683115E-3,
-7.050253E-3	-4.683606E-3,
-7.051393E-3	-4.684031E-3,
-7.052466E-3	-4.684500E-3,
-7.053606E-3	-4.685149E-3,
-7.054880E-3	-4.686020E-3,
-7.056423E-3	-4.687227E-3,
-7.058300E-3	-4.688770E-3,
-7.060535E-3	-4.690647E-3,
-7.063128E-3	-4.692838E-3,
-7.066034E-3	-4.695274E-3,
-7.069208E-3	-4.697889E-3,
-7.072493E-3	-4.700527E-3,
-7.075824E-3	-4.703119E-3,
-7.079065E-3	-4.705556E-3,
-7.082105E-3	-4.707724E-3,
-7.084832E-3	-4.709579E-3,
