,Time,Blink
0,24.35.9386,36.0
1,24.35.9785,38.5
2,24.35.9915,36.666666666666664
3,24.36.0075,37.0
4,24.36.0225,36.666666666666664
5,24.36.2004,36.666666666666664
6,24.36.2234,34.333333333333336
7,24.36.2364,30.333333333333332
8,24.36.2504,27.333333333333332
9,24.36.3773,30.666666666666668
10,24.36.3913,33.666666666666664
11,24.36.4053,37.666666666666664
12,24.36.4203,36.666666666666664
13,24.36.4363,36.333333333333336
14,24.36.4523,36.666666666666664
15,24.36.4693,36.333333333333336
16,24.36.4853,37.666666666666664
17,24.36.4982,37.333333333333336
18,24.36.5143,38.666666666666664
19,24.36.5302,38.666666666666664
20,24.36.5462,39.333333333333336
21,24.36.5652,40.0
22,24.36.5782,39.333333333333336
23,24.36.5942,40.666666666666664
24,24.36.6062,39.333333333333336
25,24.36.6312,39.333333333333336
26,24.36.6572,38.0
27,24.36.6721,38.0
28,24.36.6841,38.0
29,24.36.7051,39.333333333333336
30,24.36.7211,39.333333333333336
31,24.36.7361,40.666666666666664
32,24.36.7531,40.666666666666664
33,24.36.7641,42.0
34,24.36.7851,42.0
35,24.36.8001,42.0
36,24.36.8161,42.0
37,24.36.8331,42.0
38,24.36.8491,41.333333333333336
39,24.36.8640,40.666666666666664
40,24.36.8810,40.0
41,24.36.8950,40.666666666666664
42,24.36.9110,41.333333333333336
43,24.36.9280,40.666666666666664
44,24.36.9430,40.666666666666664
45,24.36.9540,39.333333333333336
46,24.36.9660,40.666666666666664
47,24.36.9920,39.333333333333336
48,24.37.0040,40.666666666666664
49,24.37.0229,39.333333333333336
50,24.37.0449,39.333333333333336
51,24.37.0709,37.666666666666664
52,24.37.0869,37.666666666666664
53,24.37.1029,37.333333333333336
54,24.37.1179,37.333333333333336
55,24.37.1329,37.333333333333336
56,24.37.1489,39.0
57,24.37.1679,40.666666666666664
58,24.37.1809,42.0
59,24.37.1989,42.0
60,24.37.2128,42.0
61,24.37.2278,40.666666666666664
62,24.37.2448,39.333333333333336
63,24.37.2598,39.333333333333336
64,24.37.2778,39.333333333333336
65,24.37.2918,39.333333333333336
66,24.37.3068,38.0
67,24.37.3228,38.0
68,24.37.3508,38.0
69,24.37.3708,38.0
70,24.37.3818,38.0
71,24.37.4037,38.0
72,24.37.4177,37.666666666666664
73,24.37.4337,37.666666666666664
74,24.37.4497,37.666666666666664
75,24.37.4657,39.333333333333336
76,24.37.4767,39.333333333333336
77,24.37.4977,39.0
78,24.37.5137,37.333333333333336
79,24.37.5297,37.333333333333336
80,24.37.5476,37.666666666666664
81,24.37.5636,38.0
82,24.37.5776,38.666666666666664
83,24.37.5886,38.333333333333336
84,24.37.6096,38.333333333333336
85,24.37.6226,37.666666666666664
86,24.37.6416,38.0
87,24.37.6576,38.0
88,24.37.6746,38.666666666666664
89,24.37.6856,38.333333333333336
90,24.37.7056,38.333333333333336
91,24.37.7215,39.0
92,24.37.7375,40.666666666666664
93,24.37.7655,42.0
94,24.37.7855,40.333333333333336
95,24.37.8015,39.666666666666664
96,24.37.8175,38.333333333333336
97,24.37.8335,38.666666666666664
98,24.37.8495,39.333333333333336
99,24.37.8625,40.666666666666664
100,24.37.8765,40.666666666666664
101,24.37.8994,39.333333333333336
102,24.37.9144,39.333333333333336
103,24.37.9254,40.666666666666664
104,24.37.9364,42.0
105,24.37.9494,42.0
106,24.37.9734,41.333333333333336
107,24.37.9944,40.666666666666664
108,24.38.0064,40.0
109,24.38.0194,40.0
110,24.38.0414,40.666666666666664
111,24.38.0574,40.666666666666664
112,24.38.0693,40.666666666666664
113,24.38.0903,39.333333333333336
114,24.38.1013,40.0
115,24.38.1213,40.666666666666664
116,24.38.1333,40.666666666666664
117,24.38.1533,39.333333333333336
118,24.38.1813,38.0
119,24.38.2013,38.0
120,24.38.2173,38.0
121,24.38.2283,38.0
122,24.38.2482,38.0
123,24.38.2642,39.333333333333336
124,24.38.2792,40.666666666666664
125,24.38.2952,40.666666666666664
126,24.38.3112,40.666666666666664
127,24.38.3272,39.333333333333336
128,24.38.3412,39.333333333333336
129,24.38.3572,38.0
130,24.38.3732,38.0
131,24.38.3892,38.0
132,24.38.4012,39.333333333333336
133,24.38.4241,40.666666666666664
134,24.38.4361,39.0
135,24.38.4541,34.0
136,24.38.4691,29.333333333333332
137,24.38.4851,29.0
138,24.38.5021,29.0
139,24.38.5171,28.666666666666668
140,24.38.5331,28.333333333333332
141,24.38.5501,30.666666666666668
142,24.38.5661,31.666666666666668
143,24.38.5970,32.666666666666664
144,24.38.6120,32.666666666666664
145,24.38.6290,34.0
146,24.38.6410,35.333333333333336
147,24.38.6610,36.666666666666664
148,24.38.6760,38.0
149,24.38.6940,38.0
150,24.38.7080,37.666666666666664
151,24.38.7240,38.333333333333336
152,24.38.7350,38.333333333333336
153,24.38.7550,38.333333333333336
154,24.38.7709,37.333333333333336
155,24.38.7869,37.333333333333336
156,24.38.8049,37.666666666666664
157,24.38.8169,37.666666666666664
158,24.38.8299,36.333333333333336
159,24.38.8499,36.0
160,24.38.8689,35.0
161,24.38.8809,36.0
162,24.38.9009,36.333333333333336
163,24.38.9289,38.333333333333336
164,24.38.9428,38.666666666666664
165,24.38.9598,38.666666666666664
166,24.38.9738,37.666666666666664
167,24.38.9898,37.333333333333336
168,24.39.0068,37.333333333333336
169,24.39.0228,37.666666666666664
170,24.39.0348,37.666666666666664
