,Time,Blink
0,12.23.3831,37.0
1,12.23.4181,37.5
2,12.23.4340,37.666666666666664
3,12.23.4600,37.333333333333336
4,12.23.6309,36.333333333333336
5,12.23.6499,35.666666666666664
6,12.23.6649,34.333333333333336
7,12.23.6809,34.333333333333336
8,12.23.7998,37.333333333333336
9,12.23.8208,40.0
10,12.23.8388,42.333333333333336
11,12.23.8528,40.0
12,12.23.8688,39.333333333333336
13,12.23.8848,38.0
14,12.23.9008,39.333333333333336
15,12.23.9168,40.666666666666664
16,12.23.9318,42.0
17,12.23.9488,42.0
18,12.23.9637,42.333333333333336
19,12.23.9807,41.0
20,12.23.9907,39.666666666666664
21,12.24.0107,38.666666666666664
22,12.24.0267,39.0
23,12.24.0377,39.0
24,12.24.0567,38.333333333333336
25,12.24.0717,38.666666666666664
26,12.24.0877,39.333333333333336
27,12.24.1167,39.666666666666664
28,12.24.1357,39.333333333333336
29,12.24.1506,39.0
30,12.24.1656,39.333333333333336
31,12.24.1816,39.0
32,12.24.1996,38.666666666666664
33,12.24.2146,37.333333333333336
34,12.24.2286,36.0
35,12.24.2416,35.666666666666664
36,12.24.2596,32.333333333333336
37,12.24.2746,31.333333333333332
38,12.24.2906,28.0
39,12.24.3026,29.666666666666668
40,12.24.3246,28.333333333333332
41,12.24.3395,28.333333333333332
42,12.24.3545,27.0
43,12.24.3705,28.333333333333332
44,12.24.3865,30.333333333333332
45,12.24.4215,33.333333333333336
46,12.24.4355,35.0
47,12.24.4515,36.666666666666664
48,12.24.4655,38.0
49,12.24.4814,39.0
50,12.24.4974,39.0
51,12.24.5124,39.0
52,12.24.5334,37.666666666666664
53,12.24.5444,38.333333333333336
54,12.24.5604,38.333333333333336
55,12.24.5774,39.333333333333336
56,12.24.5924,37.666666666666664
57,12.24.6034,36.0
58,12.24.6294,35.0
59,12.24.6404,36.666666666666664
60,12.24.6563,36.666666666666664
61,12.24.6723,38.0
62,12.24.6893,37.666666666666664
63,12.24.7043,38.0
64,12.24.7223,37.0
65,12.24.7423,35.333333333333336
66,12.24.7533,34.333333333333336
67,12.24.7703,34.333333333333336
68,12.24.7883,34.0
69,12.24.8143,35.666666666666664
70,12.24.8383,35.0
71,12.24.8602,35.666666666666664
72,12.24.8762,34.0
73,12.24.8872,35.333333333333336
74,12.24.9082,36.333333333333336
75,12.24.9232,36.666666666666664
76,12.24.9342,35.333333333333336
77,12.24.9542,34.0
78,12.24.9712,34.333333333333336
79,12.24.9862,34.666666666666664
80,12.25.0012,35.0
81,12.25.0181,34.666666666666664
82,12.25.0292,34.666666666666664
83,12.25.0511,34.666666666666664
84,12.25.0631,35.666666666666664
85,12.25.0811,35.666666666666664
86,12.25.0971,35.666666666666664
87,12.25.1131,35.0
88,12.25.1241,35.0
89,12.25.1451,35.0
90,12.25.1601,35.0
91,12.25.1760,35.0
92,12.25.1890,35.0
93,12.25.2080,35.666666666666664
94,12.25.2240,35.333333333333336
95,12.25.2530,36.0
96,12.25.2670,35.333333333333336
97,12.25.2880,36.333333333333336
98,12.25.3040,36.333333333333336
99,12.25.3220,36.333333333333336
100,12.25.3360,35.666666666666664
101,12.25.3520,35.0
102,12.25.3680,36.333333333333336
103,12.25.3839,36.333333333333336
104,12.25.3999,36.333333333333336
105,12.25.4179,36.333333333333336
106,12.25.4329,37.666666666666664
107,12.25.4469,37.666666666666664
108,12.25.4649,36.333333333333336
109,12.25.4779,35.0
110,12.25.4939,35.0
111,12.25.5099,35.0
112,12.25.5249,34.666666666666664
113,12.25.5419,34.333333333333336
114,12.25.5579,35.333333333333336
115,12.25.5728,37.0
116,12.25.5888,38.0
117,12.25.6038,37.0
118,12.25.6228,36.0
119,12.25.6368,35.333333333333336
120,12.25.6708,34.666666666666664
121,12.25.6838,35.0
122,12.25.6988,34.333333333333336
123,12.25.7147,33.0
124,12.25.7347,30.333333333333332
125,12.25.7447,29.0
126,12.25.7647,30.333333333333332
127,12.25.7787,30.0
128,12.25.7937,30.0
129,12.25.8097,29.666666666666668
130,12.25.8257,31.333333333333332
131,12.25.8417,33.333333333333336
132,12.25.8577,34.333333333333336
133,12.25.8787,37.666666666666664
134,12.25.8916,38.666666666666664
135,12.25.9086,39.666666666666664
136,12.25.9216,38.0
137,12.25.9406,39.0
138,12.25.9526,39.0
139,12.25.9726,40.0
140,12.25.9996,39.333333333333336
141,12.26.0136,40.333333333333336
142,12.26.0316,40.333333333333336
143,12.26.0476,40.0
144,12.26.0615,39.0
145,12.26.0795,39.0
146,12.26.0935,38.666666666666664
147,12.26.1095,39.666666666666664
148,12.26.1265,38.666666666666664
149,12.26.1495,40.0
150,12.26.1735,40.0
151,12.26.1895,40.0
152,12.26.2055,40.0
153,12.26.2215,40.0
154,12.26.2364,41.0
155,12.26.2524,41.0
156,12.26.2684,40.666666666666664
157,12.26.2844,39.333333333333336
158,12.26.3004,39.333333333333336
159,12.26.3164,38.0
160,12.26.3304,38.0
161,12.26.3414,39.0
162,12.26.3624,40.333333333333336
163,12.26.3764,41.666666666666664
164,12.26.3934,40.666666666666664
165,12.26.4073,41.0
166,12.26.4223,40.666666666666664
167,12.26.4403,40.333333333333336
168,12.26.4553,40.0
169,12.26.4713,40.333333333333336
170,12.26.5023,40.666666666666664
171,12.26.5143,40.333333333333336
172,12.26.5353,40.333333333333336
173,12.26.5513,40.333333333333336
174,12.26.5673,41.0
175,12.26.5833,41.0
176,12.26.6003,41.0
177,12.26.6152,41.0
178,12.26.6312,41.0
179,12.26.6482,40.0
180,12.26.6632,40.0
181,12.26.6792,38.666666666666664
182,12.26.6972,39.666666666666664
183,12.26.7112,39.666666666666664
184,12.26.7272,41.0
185,12.26.7432,41.0
186,12.26.7592,40.0
187,12.26.7752,40.0
188,12.26.8051,40.333333333333336
189,12.26.8211,41.333333333333336
190,12.26.8391,41.666666666666664
191,12.26.8531,41.666666666666664
192,12.26.8691,42.333333333333336
193,12.26.8851,42.333333333333336
194,12.26.9021,42.333333333333336
195,12.26.9191,41.666666666666664
196,12.26.9340,41.666666666666664
197,12.26.9470,41.666666666666664
198,12.26.9650,42.0
199,12.26.9810,41.666666666666664
200,12.26.9950,41.333333333333336
201,12.27.0130,40.0
202,12.27.0250,40.0
203,12.27.0400,40.666666666666664
204,12.27.0560,41.0
205,12.27.0770,41.333333333333336
206,12.27.1009,41.0
207,12.27.1139,41.666666666666664
208,12.27.1339,42.0
209,12.27.1489,41.0
210,12.27.1649,41.333333333333336
211,12.27.1809,41.0
212,12.27.1969,42.0
213,12.27.2209,41.0
214,12.27.2449,41.333333333333336
215,12.27.2609,41.0
216,12.27.2769,41.0
217,12.27.2929,39.333333333333336
218,12.27.3058,38.666666666666664
219,12.27.3238,39.666666666666664
220,12.27.3388,41.0
221,12.27.3568,42.0
222,12.27.3708,42.0
223,12.27.3818,42.333333333333336
224,12.27.4028,41.333333333333336
225,12.27.4188,41.333333333333336
226,12.27.4298,41.0
227,12.27.4507,41.0
228,12.27.4687,40.666666666666664
229,12.27.4827,39.666666666666664
230,12.27.4937,39.333333333333336
231,12.27.5147,39.333333333333336
232,12.27.5267,40.0
233,12.27.5487,41.0
234,12.27.5627,41.0
235,12.27.5787,40.666666666666664
236,12.27.5897,40.666666666666664
237,12.27.6107,40.666666666666664
238,12.27.6366,40.333333333333336
239,12.27.6566,39.666666666666664
240,12.27.6726,39.666666666666664
241,12.27.6886,38.666666666666664
242,12.27.7046,39.0
243,12.27.7216,38.666666666666664
244,12.27.7386,40.0
245,12.27.7526,38.666666666666664
246,12.27.7646,39.0
247,12.27.7826,39.0
248,12.27.7986,40.333333333333336
249,12.27.8126,39.333333333333336
250,12.27.8285,38.0
251,12.27.8435,37.333333333333336
252,12.27.8605,37.333333333333336
253,12.27.8765,38.333333333333336
254,12.27.8915,38.333333333333336
255,12.27.9075,37.333333333333336
256,12.27.9235,37.333333333333336
257,12.27.9425,37.666666666666664
258,12.27.9555,39.333333333333336
259,12.27.9714,39.333333333333336
260,12.27.9884,39.0
261,12.28.0044,37.333333333333336
262,12.28.0194,37.666666666666664
263,12.28.0364,39.333333333333336
264,12.28.0524,39.666666666666664
265,12.28.0694,39.0
266,12.28.0834,37.333333333333336
267,12.28.1014,38.0
268,12.28.1154,38.0
269,12.28.1494,37.666666666666664
270,12.28.1604,37.666666666666664
271,12.28.1773,37.666666666666664
272,12.28.1933,37.666666666666664
273,12.28.2093,37.333333333333336
274,12.28.2263,37.0
275,12.28.2373,37.0
276,12.28.2603,37.333333333333336
277,12.28.2733,37.333333333333336
278,12.28.2893,38.333333333333336
279,12.28.3053,38.0
280,12.28.3202,37.666666666666664
281,12.28.3373,36.666666666666664
282,12.28.3572,36.666666666666664
283,12.28.3832,37.0
284,12.28.3992,35.666666666666664
285,12.28.4212,32.0
286,12.28.4462,28.333333333333332
287,12.28.4612,26.0
288,12.28.4782,27.0
289,12.28.4932,28.0
290,12.28.5092,28.0
291,12.28.5251,27.0
292,12.28.5411,28.0
