,Time,Blink
0,49.50.8658,33.0
1,49.50.9028,35.0
2,49.50.9418,36.333333333333336
3,49.50.9638,37.666666666666664
4,49.50.9798,37.666666666666664
5,49.51.1257,34.0
6,49.51.1397,30.666666666666668
7,49.51.1517,30.666666666666668
8,49.51.1737,32.333333333333336
9,49.51.3196,36.333333333333336
10,49.51.3336,37.0
11,49.51.3616,39.0
12,49.51.3895,38.0
13,49.51.4075,37.0
14,49.51.4225,35.666666666666664
15,49.51.4385,36.333333333333336
16,49.51.4705,37.333333333333336
17,49.51.4875,38.333333333333336
18,49.51.5035,38.333333333333336
19,49.51.5345,37.333333333333336
20,49.51.5515,37.666666666666664
21,49.51.5674,38.0
22,49.51.5834,39.0
23,49.51.5994,39.0
24,49.51.6154,38.0
25,49.51.6314,37.666666666666664
26,49.51.6464,36.666666666666664
27,49.51.6624,37.666666666666664
28,49.51.6784,37.0
29,49.51.6904,37.0
30,49.51.7094,36.0
31,49.51.7253,37.0
32,49.51.7423,37.0
33,49.51.7553,38.0
34,49.51.7733,38.0
35,49.51.7873,39.0
36,49.51.8043,38.0
37,49.51.8193,38.0
38,49.51.8353,37.0
39,49.51.8513,36.666666666666664
40,49.51.8863,36.666666666666664
41,49.51.9002,37.333333333333336
42,49.51.9183,38.333333333333336
43,49.51.9312,38.0
44,49.51.9502,36.666666666666664
45,49.51.9632,36.333333333333336
46,49.51.9822,33.0
47,49.52.0092,29.666666666666668
48,49.52.0242,26.666666666666668
49,49.52.0412,27.0
50,49.52.0562,27.333333333333332
51,49.52.0721,27.333333333333332
52,49.52.0871,25.666666666666668
53,49.52.1021,26.666666666666668
54,49.52.1181,27.0
55,49.52.1341,28.333333333333332
56,49.52.1501,28.333333333333332
57,49.52.1661,29.666666666666668
58,49.52.1821,31.333333333333332
59,49.52.1971,34.0
60,49.52.2151,35.0
61,49.52.2311,36.0
62,49.52.2431,36.0
63,49.52.2611,36.0
64,49.52.2770,36.0
65,49.52.3040,34.666666666666664
66,49.52.3250,33.0
67,49.52.3400,31.666666666666668
68,49.52.3510,29.333333333333332
69,49.52.3730,28.333333333333332
70,49.52.3870,27.0
71,49.52.4030,27.0
72,49.52.4189,26.0
73,49.52.4299,25.666666666666668
74,49.52.4509,27.333333333333332
75,49.52.4669,30.333333333333332
76,49.52.4829,33.666666666666664
77,49.52.4989,34.666666666666664
78,49.52.5149,34.333333333333336
79,49.52.5259,33.0
80,49.52.5469,34.0
81,49.52.5629,35.0
82,49.52.5779,35.666666666666664
83,49.52.5899,35.666666666666664
84,49.52.6099,35.666666666666664
85,49.52.6258,35.666666666666664
86,49.52.6418,35.333333333333336
87,49.52.6578,35.333333333333336
88,49.52.6738,35.333333333333336
89,49.52.6898,35.666666666666664
90,49.52.7018,35.666666666666664
91,49.52.7218,36.666666666666664
92,49.52.7378,37.333333333333336
93,49.52.7558,38.333333333333336
94,49.52.7677,37.333333333333336
95,49.52.7857,37.333333333333336
96,49.52.8137,37.0
97,49.52.8337,38.0
98,49.52.8497,38.333333333333336
99,49.52.8657,38.333333333333336
100,49.52.8817,37.666666666666664
101,49.52.8977,36.333333333333336
102,49.52.9127,36.333333333333336
103,49.52.9277,36.0
104,49.52.9387,37.0
105,49.52.9596,36.333333333333336
106,49.52.9726,36.666666666666664
107,49.52.9926,36.0
108,49.53.0076,35.666666666666664
109,49.53.0236,35.666666666666664
110,49.53.0416,36.666666666666664
111,49.53.0556,38.0
112,49.53.0856,39.0
113,49.53.1036,39.0
114,49.53.1195,38.0
115,49.53.1356,36.666666666666664
116,49.53.1515,36.333333333333336
117,49.53.1675,36.0
118,49.53.1785,37.0
119,49.53.1975,36.0
120,49.53.2155,36.0
