,Time,Blink
0,34.53.3060,40.0
1,34.53.3430,37.0
2,34.53.3550,37.0
3,34.53.3700,37.0
4,34.53.3839,36.666666666666664
5,34.53.3949,36.333333333333336
6,34.53.4069,35.666666666666664
7,34.53.5728,34.666666666666664
8,34.53.5928,34.666666666666664
9,34.53.6068,32.0
10,34.53.6198,32.666666666666664
11,34.53.7458,33.666666666666664
12,34.53.7657,34.333333333333336
13,34.53.7797,35.0
14,34.53.7987,33.0
15,34.53.8137,34.333333333333336
16,34.53.8297,35.0
17,34.53.8467,36.666666666666664
18,34.53.8607,36.666666666666664
19,34.53.8717,36.666666666666664
20,34.53.8927,35.0
21,34.53.9037,35.333333333333336
22,34.53.9256,34.0
23,34.53.9506,31.0
24,34.53.9726,28.0
25,34.53.9876,26.666666666666668
26,34.54.0036,28.0
27,34.54.0166,27.666666666666668
28,34.54.0276,27.333333333333332
29,34.54.0506,28.333333333333332
30,34.54.0666,28.333333333333332
31,34.54.0835,27.333333333333332
32,34.54.0985,27.666666666666668
33,34.54.1145,29.333333333333332
34,34.54.1305,31.666666666666668
35,34.54.1465,31.333333333333332
36,34.54.1585,32.0
37,34.54.1785,33.0
38,34.54.1905,34.0
39,34.54.2105,34.0
40,34.54.2265,33.333333333333336
41,34.54.2415,32.333333333333336
42,34.54.2575,32.333333333333336
43,34.54.2735,33.0
44,34.54.2894,34.0
45,34.54.3054,34.0
46,34.54.3184,34.0
47,34.54.3504,34.333333333333336
48,34.54.3684,34.333333333333336
49,34.54.3854,34.333333333333336
50,34.54.4014,34.0
51,34.54.4174,34.0
52,34.54.4314,34.0
53,34.54.4494,34.0
54,34.54.4633,34.0
55,34.54.4793,34.0
56,34.54.4953,34.333333333333336
57,34.54.5063,34.333333333333336
58,34.54.5273,34.333333333333336
59,34.54.5443,34.0
60,34.54.5593,34.0
61,34.54.5753,34.333333333333336
62,34.54.5913,34.333333333333336
63,34.54.6063,34.333333333333336
64,34.54.6222,34.0
65,34.54.6332,34.333333333333336
66,34.54.6542,34.333333333333336
67,34.54.6702,34.333333333333336
68,34.54.6862,34.0
69,34.54.7022,34.333333333333336
70,34.54.7172,35.333333333333336
71,34.54.7342,35.666666666666664
72,34.54.7482,35.333333333333336
73,34.54.7701,34.333333333333336
74,34.54.7811,34.0
75,34.54.7981,34.0
76,34.54.8121,34.0
77,34.54.8301,34.0
78,34.54.8441,34.0
79,34.54.8801,35.0
80,34.54.8921,35.333333333333336
81,34.54.9081,35.333333333333336
82,34.54.9241,34.333333333333336
83,34.54.9441,33.333333333333336
84,34.54.9561,32.666666666666664
85,34.54.9740,30.666666666666668
86,34.54.9880,29.333333333333332
87,34.55.0010,28.0
88,34.55.0210,28.0
89,34.55.0360,26.666666666666668
90,34.55.0510,26.666666666666668
91,34.55.0680,26.666666666666668
92,34.55.0830,30.333333333333332
93,34.55.0940,31.666666666666668
94,34.55.1150,33.666666666666664
95,34.55.1499,35.666666666666664
96,34.55.1649,37.333333333333336
97,34.55.1829,38.333333333333336
98,34.55.2099,37.0
99,34.55.2249,37.333333333333336
100,34.55.2399,38.0
101,34.55.2519,38.333333333333336
102,34.55.2719,38.0
103,34.55.2869,38.666666666666664
104,34.55.3028,39.0
105,34.55.3188,40.333333333333336
106,34.55.3348,39.333333333333336
107,34.55.3498,38.666666666666664
108,34.55.3658,38.666666666666664
109,34.55.3818,38.333333333333336
110,34.55.3988,39.666666666666664
111,34.55.4158,39.666666666666664
112,34.55.4278,41.0
113,34.55.4458,39.666666666666664
114,34.55.4618,39.666666666666664
115,34.55.4738,38.666666666666664
116,34.55.4927,40.0
117,34.55.5087,40.666666666666664
118,34.55.5187,40.333333333333336
119,34.55.5407,39.333333333333336
120,34.55.5517,38.0
121,34.55.5727,38.666666666666664
122,34.55.5987,38.666666666666664
123,34.55.6207,38.333333333333336
124,34.55.6317,37.666666666666664
125,34.55.6527,37.333333333333336
126,34.55.6687,36.666666666666664
127,34.55.6856,37.0
128,34.55.7006,37.0
129,34.55.7176,38.666666666666664
130,34.55.7336,38.666666666666664
131,34.55.7496,38.666666666666664
132,34.55.7636,38.0
133,34.55.7786,37.666666666666664
134,34.55.7966,39.0
135,34.55.8076,39.666666666666664
136,34.55.8266,39.666666666666664
137,34.55.8425,39.666666666666664
138,34.55.8565,39.666666666666664
139,34.55.8725,41.0
140,34.55.8885,40.333333333333336
141,34.55.9035,40.666666666666664
142,34.55.9195,40.0
143,34.55.9365,40.666666666666664
144,34.55.9495,40.666666666666664
145,34.55.9665,41.666666666666664
146,34.55.9815,42.0
147,34.56.0144,41.666666666666664
148,34.56.0274,40.666666666666664
149,34.56.0454,39.333333333333336
150,34.56.0614,38.666666666666664
151,34.56.0784,39.666666666666664
152,34.56.0934,39.666666666666664
153,34.56.1114,40.666666666666664
154,34.56.1254,40.666666666666664
155,34.56.1414,42.0
156,34.56.1574,41.666666666666664
157,34.56.1743,41.666666666666664
158,34.56.1883,40.333333333333336
159,34.56.1993,40.333333333333336
