Record #:  1,,,
Notes :,,,
Chandrika-40,Normal,,
Spontaneous blinks ~ 5 mins,,,
Electrode placement: 1,,,
Ch1,Ch2- vertical channel,Ch3-Hrzontal (L- positive,R - negative)
LPF: order= 4,Cut-off:15 Hz,,
Only one common reference for Ch-A and Ch-B,,,
250SPS,,,
,,,
,,,
6/21/20224:17:39 PMRecord #:  1,,,
Notes :,,,
Chandrika-40,Normal,,
Spontaneous blinks ~ 5 mins,,,
Electrode placement: 1,,,
Ch1,Ch2- vertical channel,Ch3-Hrzontal (L- positive,R - negative)
LPF: order= 4,Cut-off:15 Hz,,
Only one common reference for Ch-A and Ch-B,,,
250SPS,,,
,,,
,,,
6/21/20224:17:39 PM,,,
Volts Data,,,
,,,
CH1	CH2	CH3,,,
-4.436687E-3	-13.397299E-3	-1.354672E-3,,,
-4.437558E-3	-13.399199E-3	-1.355432E-3,,,
-4.437536E-3	-13.405032E-3	-1.356572E-3,,,
-4.436173E-3	-13.407134E-3	-1.356594E-3,,,
-4.434563E-3	-13.402864E-3	-1.355365E-3,,,
-4.434049E-3	-13.398148E-3	-1.354136E-3,,,
-4.434563E-3	-13.399199E-3	-1.353890E-3,,,
-4.434921E-3	-13.404004E-3	-1.353867E-3,,,
-4.434742E-3	-13.405234E-3	-1.352772E-3,,,
-4.434988E-3	-13.400428E-3	-1.350604E-3,,,
-4.436754E-3	-13.395533E-3	-1.348995E-3,,,
-4.439659E-3	-13.396494E-3	-1.349106E-3,,,
-4.442185E-3	-13.401076E-3	-1.350425E-3,,,
-4.443638E-3	-13.401836E-3	-1.351744E-3,,,
-4.445046E-3	-13.396606E-3	-1.352929E-3,,,
-4.447572E-3	-13.391644E-3	-1.354918E-3,,,
-4.450746E-3	-13.393186E-3	-1.358047E-3,,,
-4.453048E-3	-13.399087E-3	-1.361042E-3,,,
-4.453853E-3	-13.401769E-3	-1.362294E-3,,,
-4.454233E-3	-13.398819E-3	-1.361668E-3,,,
-4.455529E-3	-13.396002E-3	-1.360349E-3,,,
-4.457630E-3	-13.399109E-3	-1.359209E-3,,,
-4.459217E-3	-13.405569E-3	-1.357555E-3,,,
-4.459798E-3	-13.407804E-3	-1.354448E-3,,,
-4.460335E-3	-13.403468E-3	-1.350179E-3,,,
-4.461922E-3	-13.398707E-3	-1.346380E-3,,,
-4.464291E-3	-13.399623E-3	-1.344189E-3,,,
-4.466102E-3	-13.404161E-3	-1.343139E-3,,,
-4.466906E-3	-13.405211E-3	-1.342177E-3,,,
-4.467756E-3	-13.400808E-3	-1.341328E-3,,,
-4.469901E-3	-13.396919E-3	-1.341596E-3,,,
-4.473142E-3	-13.399132E-3	-1.343384E-3,,,
-4.476383E-3	-13.404831E-3	-1.345575E-3,,,
-4.479177E-3	-13.406754E-3	-1.346804E-3,,,
-4.482418E-3	-13.402954E-3	-1.346894E-3,,,
-4.486844E-3	-13.399534E-3	-1.346938E-3,,,
-4.491828E-3	-13.402350E-3	-1.347497E-3,,,
-4.495896E-3	-13.409078E-3	-1.347721E-3,,,
-4.498690E-3	-13.412565E-3	-1.346536E-3,,,
-4.501417E-3	-13.410687E-3	-1.344144E-3,,,
-4.505284E-3	-13.408855E-3	-1.341999E-3,,,
-4.509978E-3	-13.412207E-3	-1.341105E-3,,,
-4.514225E-3	-13.418086E-3	-1.341015E-3,,,
-4.517533E-3	-13.419472E-3	-1.340836E-3,,,
-4.520752E-3	-13.414644E-3	-1.340680E-3,,,
-4.524775E-3	-13.409503E-3	-1.341619E-3,,,
-4.529290E-3	-13.409726E-3	-1.344033E-3,,,
-4.533112E-3	-13.413124E-3	-1.346916E-3,,,
-4.535839E-3	-13.413057E-3	-1.348861E-3,,,
-4.538409E-3	-13.407715E-3	-1.349822E-3,,,
-4.541650E-3	-13.402708E-3	-1.350828E-3,,,
-4.545093E-3	-13.403311E-3	-1.352437E-3,,,
-4.547440E-3	-13.407290E-3	-1.354001E-3,,,
-4.548311E-3	-13.408139E-3	-1.354538E-3,,,
-4.548669E-3	-13.404138E-3	-1.354180E-3,,,
-4.549652E-3	-13.400741E-3	-1.354046E-3,,,
-4.551105E-3	-13.402954E-3	-1.354717E-3,,,
-4.552133E-3	-13.408318E-3	-1.355588E-3,,,
-4.552469E-3	-13.410106E-3	-1.355901E-3,,,
-4.553005E-3	-13.406284E-3	-1.356214E-3,,,
-4.554614E-3	-13.402127E-3	-1.358114E-3,,,
-4.556939E-3	-13.402797E-3	-1.362294E-3,,,
-4.558861E-3	-13.406329E-3	-1.367502E-3,,,
-4.560135E-3	-13.406642E-3	-1.371861E-3,,,
-4.561745E-3	-13.402238E-3	-1.374677E-3,,,
-4.564583E-3	-13.398327E-3	-1.376845E-3,,,
-4.568227E-3	-13.399780E-3	-1.379371E-3,,,
-4.571401E-3	-13.404205E-3	-1.382276E-3,,,
-4.573658E-3	-13.405189E-3	-1.385227E-3,,,
-4.575849E-3	-13.400964E-3	-1.388535E-3,,,
-4.578799E-3	-13.396740E-3	-1.392648E-3,,,
-4.582152E-3	-13.397411E-3	-1.397051E-3,,,
-4.584901E-3	-13.400830E-3	-1.400359E-3,,,
-4.586913E-3	-13.400808E-3	-1.401611E-3,,,
-4.589237E-3	-13.395913E-3	-1.401521E-3,,,
-4.592881E-3	-13.391554E-3	-1.401678E-3,,,
-4.597619E-3	-13.392851E-3	-1.402952E-3,,,
-4.602425E-3	-13.397723E-3	-1.405030E-3,,,
-4.606850E-3	-13.399959E-3	-1.407400E-3,,,
-4.611544E-3	-13.397768E-3	-1.410730E-3,,,
-4.616998E-3	-13.396047E-3	-1.416497E-3,,,
-4.622675E-3	-13.399400E-3	-1.425415E-3,,,
-4.627571E-3	-13.405390E-3	-1.436703E-3,,,
-4.631482E-3	-13.407782E-3	-1.449175E-3,,,
-4.635371E-3	-13.404921E-3	-1.462474E-3,,,
-4.639998E-3	-13.401903E-3	-1.476690E-3,,,
-4.644983E-3	-13.403557E-3	-1.490995E-3,,,
-4.649095E-3	-13.407916E-3	-1.503445E-3,,,
-4.652023E-3	-13.409190E-3	-1.512319E-3,,,
-4.654661E-3	-13.406083E-3	-1.517549E-3,,,
-4.658014E-3	-13.403803E-3	-1.520254E-3,,,
-4.661925E-3	-13.407223E-3	-1.520947E-3,,,
-4.665434E-3	-13.414241E-3	-1.518756E-3,,,
-4.668206E-3	-13.418891E-3	-1.512744E-3,,,
-4.670933E-3	-13.419271E-3	-1.503468E-3,,,
-4.674286E-3	-13.419807E-3	-1.492828E-3,,,
-4.677862E-3	-13.424657E-3	-1.482323E-3,,,
-4.680589E-3	-13.431542E-3	-1.472108E-3,,,
-4.682176E-3	-13.434649E-3	-1.462027E-3,,,
-4.683428E-3	-13.432436E-3	-1.452953E-3,,,
-4.685283E-3	-13.429709E-3	-1.446538E-3,,,
-4.687563E-3	-13.430960E-3	-1.443721E-3,,,
-4.689328E-3	-13.434157E-3	-1.443945E-3,,,
-4.690334E-3	-13.433643E-3	-1.445934E-3,,,
-4.691474E-3	-13.428256E-3	-1.448996E-3,,,
-4.693620E-3	-13.423137E-3	-1.452886E-3,,,
-4.696526E-3	-13.423070E-3	-1.456775E-3,,,
-4.699051E-3	-13.426088E-3	-1.458786E-3,,,
-4.700750E-3	-13.426311E-3	-1.457378E-3,,,
-4.702292E-3	-13.422020E-3	-1.452796E-3,,,
-4.704483E-3	-13.417885E-3	-1.446716E-3,,,
-4.706964E-3	-13.418309E-3	-1.440525E-3,,,
-4.708797E-3	-13.421372E-3	-1.434289E-3,,,
-4.709825E-3	-13.421528E-3	-1.427673E-3,,,
-4.711032E-3	-13.417482E-3	-1.421414E-3,,,
-4.713424E-3	-13.414130E-3	-1.417324E-3,,,
-4.716709E-3	-13.415918E-3	-1.416765E-3,,,
-4.719816E-3	-13.420656E-3	-1.419425E-3,,,
-4.722297E-3	-13.422489E-3	-1.423918E-3,,,
-4.724801E-3	-13.419762E-3	-1.429260E-3,,,
-4.727952E-3	-13.417102E-3	-1.435027E-3,,,
-4.731327E-3	-13.418779E-3	-1.440480E-3,,,
-4.733808E-3	-13.422400E-3	-1.443923E-3,,,
-4.735015E-3	-13.421819E-3	-1.443788E-3,,,
-4.735909E-3	-13.415314E-3	-1.439989E-3,,,
-4.737429E-3	-13.408095E-3	-1.433931E-3,,,
-4.739419E-3	-13.405234E-3	-1.427025E-3,,,
-4.740916E-3	-13.405144E-3	-1.419760E-3,,,
-4.741631E-3	-13.401993E-3	-1.412496E-3,,,
-4.742369E-3	-13.394214E-3	-1.406506E-3,,,
-4.743956E-3	-13.386704E-3	-1.403846E-3,,,
-4.745968E-3	-13.384268E-3	-1.405656E-3,,,
-4.747130E-3	-13.384938E-3	-1.411289E-3,,,
-4.746862E-3	-13.382748E-3	-1.418956E-3,,,
-4.745811E-3	-13.376065E-3	-1.427539E-3,,,
-4.744850E-3	-13.369828E-3	-1.436949E-3,,,
-4.743733E-3	-13.368689E-3	-1.446784E-3,,,
-4.741542E-3	-13.370521E-3	-1.455344E-3,,,
-4.738010E-3	-13.369136E-3	-1.460619E-3,,,
-4.734188E-3	-13.362810E-3	-1.461826E-3,,,
-4.731216E-3	-13.356641E-3	-1.459479E-3,,,
-4.729137E-3	-13.355590E-3	-1.454204E-3,,,
-4.727215E-3	-13.357937E-3	-1.445711E-3,,,
-4.725225E-3	-13.357893E-3	-1.433507E-3,,,
-4.724152E-3	-13.353914E-3	-1.418419E-3,,,
-4.724912E-3	-13.351053E-3	-1.402773E-3,,,
-4.727282E-3	-13.353981E-3	-1.388848E-3,,,
-4.730165E-3	-13.360508E-3	-1.377672E-3,,,
-4.733026E-3	-13.364419E-3	-1.369514E-3,,,
-4.736401E-3	-13.363883E-3	-1.365155E-3,,,
-4.740871E-3	-13.363838E-3	-1.365937E-3,,,
-4.745923E-3	-13.369046E-3	-1.372352E-3,,,
-4.750460E-3	-13.377428E-3	-1.383238E-3,,,
-4.754126E-3	-13.382703E-3	-1.396671E-3,,,
-4.757769E-3	-13.382904E-3	-1.411535E-3,,,
-4.762173E-3	-13.382725E-3	-1.427583E-3,,,
-4.766956E-3	-13.386704E-3	-1.444057E-3,,,
-4.770935E-3	-13.392627E-3	-1.459032E-3,,,
-4.773729E-3	-13.394505E-3	-1.470543E-3,,,
-4.776210E-3	-13.390772E-3	-1.478210E-3,,,
-4.779428E-3	-13.386793E-3	-1.483195E-3,,,
-4.783317E-3	-13.387509E-3	-1.486503E-3,,,
-4.786849E-3	-13.390951E-3	-1.488090E-3,,,
-4.789688E-3	-13.391174E-3	-1.487531E-3,,,
-4.792660E-3	-13.386637E-3	-1.485609E-3,,,
-4.796639E-3	-13.382524E-3	-1.484133E-3,,,
-4.801288E-3	-13.383597E-3	-1.484312E-3,,,
-4.805289E-3	-13.387576E-3	-1.485765E-3,,,
-4.808016E-3	-13.388202E-3	-1.487531E-3,,,
-4.810095E-3	-13.383754E-3	-1.489609E-3,,,
-4.812330E-3	-13.379507E-3	-1.492806E-3,,,
-4.814409E-3	-13.380311E-3	-1.497298E-3,,,
-4.815415E-3	-13.384111E-3	-1.502104E-3,,,
-4.815236E-3	-13.384871E-3	-1.505949E-3,,,
-4.814990E-3	-13.381138E-3	-1.508921E-3,,,
-4.815884E-3	-13.378166E-3	-1.512319E-3,,,
-4.817896E-3	-13.380691E-3	-1.516901E-3,,,
-4.819974E-3	-13.386302E-3	-1.521997E-3,,,
-4.821606E-3	-13.388604E-3	-1.526356E-3,,,
-4.823439E-3	-13.385966E-3	-1.529664E-3,,,
-4.826166E-3	-13.383619E-3	-1.532614E-3,,,
-4.829407E-3	-13.386235E-3	-1.535431E-3,,,
-4.832000E-3	-13.391353E-3	-1.537174E-3,,,
-4.833497E-3	-13.392672E-3	-1.536794E-3,,,
-4.834592E-3	-13.388716E-3	-1.534380E-3,,,
-4.836179E-3	-13.385072E-3	-1.530915E-3,,,
-4.838035E-3	-13.386704E-3	-1.527004E-3,,,
-4.839376E-3	-13.391241E-3	-1.522042E-3,,,
-4.840024E-3	-13.392247E-3	-1.515158E-3,,,
-4.840940E-3	-13.388157E-3	-1.506731E-3,,,
-4.842862E-3	-13.384335E-3	-1.497969E-3,,,
-4.845299E-3	-13.385631E-3	-1.489453E-3,,,
-4.847020E-3	-13.389632E-3	-1.480423E-3,,,
-4.847713E-3	-13.390191E-3	-1.469962E-3,,,
-4.848495E-3	-13.386190E-3	-1.458608E-3,,,
-4.850417E-3	-13.383351E-3	-1.447901E-3,,,
-4.853211E-3	-13.386503E-3	-1.438849E-3,,,
-4.855849E-3	-13.392538E-3	-1.431026E-3,,,
-4.858017E-3	-13.394281E-3	-1.423627E-3,,,
-4.860722E-3	-13.390012E-3	-1.417056E-3,,,
-4.864879E-3	-13.385810E-3	-1.412474E-3,,,
-4.869819E-3	-13.387397E-3	-1.410127E-3,,,
-4.873931E-3	-13.392985E-3	-1.408495E-3,,,
-4.876457E-3	-13.396360E-3	-1.405723E-3,,,
-4.878245E-3	-13.396092E-3	-1.401298E-3,,,
-4.880369E-3	-13.397567E-3	-1.396067E-3,,,
-4.882604E-3	-13.405167E-3	-1.390502E-3,,,
-4.883856E-3	-13.415538E-3	-1.383863E-3,,,
-4.883945E-3	-13.421506E-3	-1.375303E-3,,,
-4.884012E-3	-13.421237E-3	-1.365446E-3,,,
-4.885219E-3	-13.420343E-3	-1.356147E-3,,,
-4.887141E-3	-13.423696E-3	-1.348637E-3,,,
-4.888505E-3	-13.428569E-3	-1.342736E-3,,,
-4.888795E-3	-13.428412E-3	-1.337908E-3,,,
-4.889041E-3	-13.422221E-3	-1.334667E-3,,,
-4.890159E-3	-13.416253E-3	-1.334354E-3,,,
-4.891701E-3	-13.415672E-3	-1.337439E-3,,,
-4.892416E-3	-13.417751E-3	-1.342736E-3,,,
-4.891858E-3	-13.415828E-3	-1.348659E-3,,,
-4.890963E-3	-13.408855E-3	-1.354940E-3,,,
-4.890785E-3	-13.402931E-3	-1.362294E-3,,,
-4.891008E-3	-13.403021E-3	-1.370922E-3,,,
-4.890516E-3	-13.406150E-3	-1.379617E-3,,,
-4.889064E-3	-13.405703E-3	-1.387082E-3,,,
-4.887789E-3	-13.400741E-3	-1.393452E-3,,,
-4.887678E-3	-13.397299E-3	-1.400113E-3,,,
-4.888281E-3	-13.399847E-3	-1.407824E-3,,,
-4.888281E-3	-13.404787E-3	-1.415603E-3,,,
-4.887275E-3	-13.405211E-3	-1.422063E-3,,,
-4.886247E-3	-13.400227E-3	-1.427136E-3,,,
-4.886180E-3	-13.396025E-3	-1.431808E-3,,,
-4.886784E-3	-13.397321E-3	-1.436636E-3,,,
-4.886940E-3	-13.400853E-3	-1.440592E-3,,,
-4.886404E-3	-13.400115E-3	-1.442425E-3,,,
-4.886180E-3	-13.394617E-3	-1.442112E-3,,,
-4.887074E-3	-13.390727E-3	-1.440816E-3,,,
-4.888371E-3	-13.392940E-3	-1.439095E-3,,,
-4.888773E-3	-13.397522E-3	-1.436256E-3,,,
-4.888035E-3	-13.397634E-3	-1.431562E-3,,,
-4.887253E-3	-13.392739E-3	-1.425594E-3,,,
-4.887365E-3	-13.389252E-3	-1.419827E-3,,,
-4.887924E-3	-13.391644E-3	-1.415022E-3,,,
-4.887789E-3	-13.396248E-3	-1.410663E-3,,,
-4.886873E-3	-13.396449E-3	-1.406014E-3,,,
-4.886203E-3	-13.392024E-3	-1.401387E-3,,,
-4.886672E-3	-13.389610E-3	-1.397856E-3,,,
-4.887700E-3	-13.393499E-3	-1.395643E-3,,,
-4.888080E-3	-13.399467E-3	-1.393810E-3,,,
-4.887588E-3	-13.400383E-3	-1.391508E-3,,,
-4.887410E-3	-13.395779E-3	-1.389451E-3,,,
-4.888415E-3	-13.392359E-3	-1.389250E-3,,,
-4.890114E-3	-13.394549E-3	-1.391441E-3,,,
-4.891254E-3	-13.398595E-3	-1.395039E-3,,,
-4.891567E-3	-13.397768E-3	-1.398750E-3,,,
-4.892014E-3	-13.392024E-3	-1.402482E-3,,,
-4.893288E-3	-13.388112E-3	-1.406975E-3,,,
-4.894808E-3	-13.390504E-3	-1.412116E-3,,,
-4.895344E-3	-13.395220E-3	-1.416631E-3,,,
-4.894674E-3	-13.395511E-3	-1.419514E-3,,,
-4.893914E-3	-13.391353E-3	-1.421392E-3,,,
-4.893959E-3	-13.389274E-3	-1.423851E-3,,,
-4.894361E-3	-13.393141E-3	-1.427449E-3,,,
-4.894048E-3	-13.398439E-3	-1.431137E-3,,,
-4.893020E-3	-13.398305E-3	-1.433663E-3,,,
-4.892461E-3	-13.393030E-3	-1.435094E-3,,,
-4.893221E-3	-13.389610E-3	-1.436189E-3,,,
-4.894607E-3	-13.392136E-3	-1.436971E-3,,,
-4.895456E-3	-13.396114E-3	-1.436077E-3,,,
-4.895702E-3	-13.394885E-3	-1.432545E-3,,,
-4.896507E-3	-13.388760E-3	-1.427427E-3,,,
